Entity	Label1	Label2
http://purl.obolibrary.org/obo/LANG_1005350	Pa'a	
http://purl.obolibrary.org/obo/LANG_1005351	Malecite-Passamaquoddy	
http://purl.obolibrary.org/obo/LANG_1005352	Parachi	
http://purl.obolibrary.org/obo/LANG_1005353	Parsi-Dari	
http://purl.obolibrary.org/obo/LANG_1005354	Principense	
http://purl.obolibrary.org/obo/LANG_1005355	Paranan	
http://purl.obolibrary.org/obo/LANG_1005356	Prussian	
http://purl.obolibrary.org/obo/LANG_1005357	Porohanon	
http://purl.obolibrary.org/obo/LANG_1005358	Paicî	
http://purl.obolibrary.org/obo/LANG_1005359	Parauk	
http://purl.obolibrary.org/obo/LANG_1005360	Peruvian Sign Language	
http://purl.obolibrary.org/obo/LANG_1005361	Kibiri	
http://purl.obolibrary.org/obo/LANG_1005362	Prasuni	
http://purl.obolibrary.org/obo/LANG_1005363	Old Provençal (to 1500)	Altokzitanisch
http://purl.obolibrary.org/obo/LANG_1005364	Parsi	
http://purl.obolibrary.org/obo/LANG_1005365	Ashéninka Perené	
http://purl.obolibrary.org/obo/LANG_1005366	Puri	
http://purl.obolibrary.org/obo/LANG_1005367	Dari	
http://purl.obolibrary.org/obo/LANG_1005368	Phai	
http://purl.obolibrary.org/obo/LANG_1005369	Puragi	
http://purl.obolibrary.org/obo/LANG_1005370	Parawen	
http://purl.obolibrary.org/obo/LANG_1005371	Purik	
http://purl.obolibrary.org/obo/LANG_1005372	Providencia Sign Language	
http://purl.obolibrary.org/obo/LANG_1005373	Asue Awyu	
http://purl.obolibrary.org/obo/LANG_1005374	Persian Sign Language	
http://purl.obolibrary.org/obo/LANG_1005375	Plains Indian Sign Language	
http://purl.obolibrary.org/obo/LANG_1005376	Central Malay	
http://purl.obolibrary.org/obo/LANG_1005377	Penang Sign Language	
http://purl.obolibrary.org/obo/LANG_1005378	Southwest Pashai	
http://purl.obolibrary.org/obo/LANG_1005379	Southeast Pashai	
http://purl.obolibrary.org/obo/LANG_1005380	Puerto Rican Sign Language	
http://purl.obolibrary.org/obo/LANG_1005381	Pauserna	
http://purl.obolibrary.org/obo/LANG_1005382	Panasuan	
http://purl.obolibrary.org/obo/LANG_1005383	Polish Sign Language	
http://purl.obolibrary.org/obo/LANG_1005384	Philippine Sign Language	
http://purl.obolibrary.org/obo/LANG_1005385	Pasi	
http://purl.obolibrary.org/obo/LANG_1005386	Portuguese Sign Language	
http://purl.obolibrary.org/obo/LANG_1005387	Kaulong	
http://purl.obolibrary.org/obo/LANG_1005388	Central Pashto	
http://purl.obolibrary.org/obo/LANG_1005389	Sauraseni Prākrit	
http://purl.obolibrary.org/obo/LANG_1005390	Port Sandwich	
http://purl.obolibrary.org/obo/LANG_1005391	Piscataway	
http://purl.obolibrary.org/obo/LANG_1005392	Pai Tavytera	
http://purl.obolibrary.org/obo/LANG_1005393	Pataxó Hã-Ha-Hãe	
http://purl.obolibrary.org/obo/LANG_1005394	Pindiini	
http://purl.obolibrary.org/obo/LANG_1005395	Patani	
http://purl.obolibrary.org/obo/LANG_1005396	Zo'é	
http://purl.obolibrary.org/obo/LANG_1005397	Patep	
http://purl.obolibrary.org/obo/LANG_1005398	Pattapu	
http://purl.obolibrary.org/obo/LANG_1005399	Piamatsina	
http://purl.obolibrary.org/obo/LANG_1005400	Enrekang	
http://purl.obolibrary.org/obo/LANG_1005401	Bambam	
http://purl.obolibrary.org/obo/LANG_1005402	Port Vato	
http://purl.obolibrary.org/obo/LANG_1005403	Pentlatch	
http://purl.obolibrary.org/obo/LANG_1005404	Pathiya	
http://purl.obolibrary.org/obo/LANG_1005405	Western Highland Purepecha	
http://purl.obolibrary.org/obo/LANG_1005406	Purum	
http://purl.obolibrary.org/obo/LANG_1005407	Punan Merap	
http://purl.obolibrary.org/obo/LANG_1005408	Punan Aput	
http://purl.obolibrary.org/obo/LANG_1005409	Puelche	
http://purl.obolibrary.org/obo/LANG_1005410	Punan Merah	
http://purl.obolibrary.org/obo/LANG_1005411	Phuie	
http://purl.obolibrary.org/obo/LANG_1005412	Puinave	
http://purl.obolibrary.org/obo/LANG_1005413	Punan Tubu	
http://purl.obolibrary.org/obo/LANG_1005414	Puma	
http://purl.obolibrary.org/obo/LANG_1005415	Puoc	
http://purl.obolibrary.org/obo/LANG_1005416	Pulabu	
http://purl.obolibrary.org/obo/LANG_1005417	Puquina	
http://purl.obolibrary.org/obo/LANG_1005418	Puruborá	
http://purl.obolibrary.org/obo/LANG_1005419	Pushto	Paschtu
http://purl.obolibrary.org/obo/LANG_1005420	Putoh	
http://purl.obolibrary.org/obo/LANG_1005421	Punu	
http://purl.obolibrary.org/obo/LANG_1005422	Puluwatese	
http://purl.obolibrary.org/obo/LANG_1005423	Puare	
http://purl.obolibrary.org/obo/LANG_1005424	Purisimeño	
http://purl.obolibrary.org/obo/LANG_1005425	Pawaia	
http://purl.obolibrary.org/obo/LANG_1005426	Panawa	
http://purl.obolibrary.org/obo/LANG_1005427	Gapapaiwa	
http://purl.obolibrary.org/obo/LANG_1005428	Patwin	
http://purl.obolibrary.org/obo/LANG_1005429	Molbog	
http://purl.obolibrary.org/obo/LANG_1005430	Paiwan	
http://purl.obolibrary.org/obo/LANG_1005431	Pwo Western Karen	
http://purl.obolibrary.org/obo/LANG_1005432	Powari	
http://purl.obolibrary.org/obo/LANG_1005433	Pwo Northern Karen	
http://purl.obolibrary.org/obo/LANG_1005434	Quetzaltepec Mixe	
http://purl.obolibrary.org/obo/LANG_1005435	Pye Krumen	
http://purl.obolibrary.org/obo/LANG_1005436	Fyam	
http://purl.obolibrary.org/obo/LANG_1005437	Poyanáwa	
http://purl.obolibrary.org/obo/LANG_1005438	Paraguayan Sign Language	
http://purl.obolibrary.org/obo/LANG_1005439	Puyuma	
http://purl.obolibrary.org/obo/LANG_1005440	Pyu (Myanmar)	
http://purl.obolibrary.org/obo/LANG_1005441	Pyen	
http://purl.obolibrary.org/obo/LANG_1005442	Para Naga	
http://purl.obolibrary.org/obo/LANG_1005443	Quapaw	
http://purl.obolibrary.org/obo/LANG_1005444	Huallaga Huánuco Quechua	
http://purl.obolibrary.org/obo/LANG_1005445	K'iche'	
http://purl.obolibrary.org/obo/LANG_1005446	Calderón Highland Quichua	
http://purl.obolibrary.org/obo/LANG_1005447	Quechua	Quechua-Sprache
http://purl.obolibrary.org/obo/LANG_1005448	Lambayeque Quechua	
http://purl.obolibrary.org/obo/LANG_1005449	Chimborazo Highland Quichua	
http://purl.obolibrary.org/obo/LANG_1005450	South Bolivian Quechua	
http://purl.obolibrary.org/obo/LANG_1005451	Quileute	
http://purl.obolibrary.org/obo/LANG_1005452	Chachapoyas Quechua	
http://purl.obolibrary.org/obo/LANG_1005453	North Bolivian Quechua	
http://purl.obolibrary.org/obo/LANG_1005454	Sipacapense	
http://purl.obolibrary.org/obo/LANG_1005455	Quinault	
http://purl.obolibrary.org/obo/LANG_1005456	Southern Pastaza Quechua	
http://purl.obolibrary.org/obo/LANG_1005457	Quinqui	
http://purl.obolibrary.org/obo/LANG_1005458	Yanahuanca Pasco Quechua	
http://purl.obolibrary.org/obo/LANG_1005459	Santiago del Estero Quichua	
http://purl.obolibrary.org/obo/LANG_1005460	Sacapulteco	
http://purl.obolibrary.org/obo/LANG_1005461	Tena Lowland Quichua	
http://purl.obolibrary.org/obo/LANG_1005462	Yauyos Quechua	
http://purl.obolibrary.org/obo/LANG_1005463	Ayacucho Quechua	
http://purl.obolibrary.org/obo/LANG_1005464	Cusco Quechua	
http://purl.obolibrary.org/obo/LANG_1005465	Ambo-Pasco Quechua	
http://purl.obolibrary.org/obo/LANG_1005466	Cajamarca Quechua	
http://purl.obolibrary.org/obo/LANG_1005467	Eastern Apurímac Quechua	
http://purl.obolibrary.org/obo/LANG_1005468	Huamalíes-Dos de Mayo Huánuco Quechua	
http://purl.obolibrary.org/obo/LANG_1005469	Imbabura Highland Quichua	
http://purl.obolibrary.org/obo/LANG_1005470	Loja Highland Quichua	
http://purl.obolibrary.org/obo/LANG_1005471	Cajatambo North Lima Quechua	
http://purl.obolibrary.org/obo/LANG_1005472	Margos-Yarowilca-Lauricocha Quechua	
http://purl.obolibrary.org/obo/LANG_1005473	North Junín Quechua	
http://purl.obolibrary.org/obo/LANG_1005474	Napo Lowland Quechua	
http://purl.obolibrary.org/obo/LANG_1005475	Pacaraos Quechua	
http://purl.obolibrary.org/obo/LANG_1005476	San Martín Quechua	
http://purl.obolibrary.org/obo/LANG_1005477	Huaylla Wanca Quechua	
http://purl.obolibrary.org/obo/LANG_1005478	Queyu	
http://purl.obolibrary.org/obo/LANG_1005479	Northern Pastaza Quichua	
http://purl.obolibrary.org/obo/LANG_1005480	Corongo Ancash Quechua	
http://purl.obolibrary.org/obo/LANG_1005481	Classical Quechua	
http://purl.obolibrary.org/obo/LANG_1005482	Huaylas Ancash Quechua	
http://purl.obolibrary.org/obo/LANG_1005483	Kuman (Russia)	
http://purl.obolibrary.org/obo/LANG_1005484	Sihuas Ancash Quechua	
http://purl.obolibrary.org/obo/LANG_1005485	Kwalhioqua-Tlatskanai	
http://purl.obolibrary.org/obo/LANG_1005486	Chiquián Ancash Quechua	
http://purl.obolibrary.org/obo/LANG_1005487	Chincha Quechua	
http://purl.obolibrary.org/obo/LANG_1005488	Panao Huánuco Quechua	
http://purl.obolibrary.org/obo/LANG_1005489	Salasaca Highland Quichua	
http://purl.obolibrary.org/obo/LANG_1005490	Northern Conchucos Ancash Quechua	
http://purl.obolibrary.org/obo/LANG_1005491	Southern Conchucos Ancash Quechua	
http://purl.obolibrary.org/obo/LANG_1005492	Puno Quechua	
http://purl.obolibrary.org/obo/LANG_1005493	Qashqa'i	
http://purl.obolibrary.org/obo/LANG_1005494	Cañar Highland Quichua	
http://purl.obolibrary.org/obo/LANG_1005495	Southern Qiang	
http://purl.obolibrary.org/obo/LANG_1005496	Santa Ana de Tusi Pasco Quechua	
http://purl.obolibrary.org/obo/LANG_1005497	Arequipa-La Unión Quechua	
http://purl.obolibrary.org/obo/LANG_1005498	Jauja Wanca Quechua	
http://purl.obolibrary.org/obo/LANG_1005499	Quenya	
http://purl.obolibrary.org/obo/LANG_1005500	Quiripi	
http://purl.obolibrary.org/obo/LANG_1005501	Dungmali	
http://purl.obolibrary.org/obo/LANG_1005502	Camling	
http://purl.obolibrary.org/obo/LANG_1005503	Rasawa	
http://purl.obolibrary.org/obo/LANG_1005504	Rade	
http://purl.obolibrary.org/obo/LANG_1005505	Western Meohang	
http://purl.obolibrary.org/obo/LANG_1005506	Logooli	
http://purl.obolibrary.org/obo/LANG_1005507	Rabha	
http://purl.obolibrary.org/obo/LANG_1005508	Ramoaaina	
http://purl.obolibrary.org/obo/LANG_1005509	Rajasthani	Rajasthani
http://purl.obolibrary.org/obo/LANG_1005510	Tulu-Bohuai	
http://purl.obolibrary.org/obo/LANG_1005511	Ralte	
http://purl.obolibrary.org/obo/LANG_1005512	Canela	
http://purl.obolibrary.org/obo/LANG_1005513	Riantana	
http://purl.obolibrary.org/obo/LANG_1005514	Rao	
http://purl.obolibrary.org/obo/LANG_1005515	Rapanui	Osterinsel-Sprache
http://purl.obolibrary.org/obo/LANG_1005516	Saam	
http://purl.obolibrary.org/obo/LANG_1005517	Rarotongan	Rarotonganisch
http://purl.obolibrary.org/obo/LANG_1005518	Tegali	
http://purl.obolibrary.org/obo/LANG_1005519	Razajerdi	
http://purl.obolibrary.org/obo/LANG_1005520	Raute	
http://purl.obolibrary.org/obo/LANG_1005521	Sampang	
http://purl.obolibrary.org/obo/LANG_1005522	Rawang	
http://purl.obolibrary.org/obo/LANG_1005523	Rang	
http://purl.obolibrary.org/obo/LANG_1005524	Rapa	
http://purl.obolibrary.org/obo/LANG_1005525	Rahambuu	
http://purl.obolibrary.org/obo/LANG_1005526	Rumai Palaung	
http://purl.obolibrary.org/obo/LANG_1005527	Northern Bontok	
http://purl.obolibrary.org/obo/LANG_1005528	Miraya Bikol	
http://purl.obolibrary.org/obo/LANG_1005529	Barababaraba	
http://purl.obolibrary.org/obo/LANG_1005530	Réunion Creole French	
http://purl.obolibrary.org/obo/LANG_1005531	Rudbari	
http://purl.obolibrary.org/obo/LANG_1005532	Rerau	
http://purl.obolibrary.org/obo/LANG_1005533	Rembong	
http://purl.obolibrary.org/obo/LANG_1005534	Rejang Kayan	
http://purl.obolibrary.org/obo/LANG_1005535	Kara (Tanzania)	
http://purl.obolibrary.org/obo/LANG_1005536	Reli	
http://purl.obolibrary.org/obo/LANG_1005537	Rejang	
http://purl.obolibrary.org/obo/LANG_1005538	Rendille	
http://purl.obolibrary.org/obo/LANG_1005539	Remo	
http://purl.obolibrary.org/obo/LANG_1005540	Rengao	
http://purl.obolibrary.org/obo/LANG_1005541	Rer Bare	
http://purl.obolibrary.org/obo/LANG_1005542	Reshe	
http://purl.obolibrary.org/obo/LANG_1005543	Retta	
http://purl.obolibrary.org/obo/LANG_1005544	Reyesano	
http://purl.obolibrary.org/obo/LANG_1005545	Roria	
http://purl.obolibrary.org/obo/LANG_1005546	Romano-Greek	
http://purl.obolibrary.org/obo/LANG_1005547	Rangkas	
http://purl.obolibrary.org/obo/LANG_1005548	Romagnol	
http://purl.obolibrary.org/obo/LANG_1005549	Resígaro	
http://purl.obolibrary.org/obo/LANG_1005550	Southern Roglai	
http://purl.obolibrary.org/obo/LANG_1005551	Ringgou	
http://purl.obolibrary.org/obo/LANG_1005552	Rohingya	
http://purl.obolibrary.org/obo/LANG_1005553	Yahang	
http://purl.obolibrary.org/obo/LANG_1005554	Riang (India)	
http://purl.obolibrary.org/obo/LANG_1005555	Tarifit	
http://purl.obolibrary.org/obo/LANG_1005556	Riang Lang	
http://purl.obolibrary.org/obo/LANG_1005557	Nyaturu	
http://purl.obolibrary.org/obo/LANG_1005558	Nungu	
http://purl.obolibrary.org/obo/LANG_1005559	Ribun	
http://purl.obolibrary.org/obo/LANG_1005560	Ritharrngu	
http://purl.obolibrary.org/obo/LANG_1005561	Riung	
http://purl.obolibrary.org/obo/LANG_1005562	Rajong	
http://purl.obolibrary.org/obo/LANG_1005563	Raji	
http://purl.obolibrary.org/obo/LANG_1005564	Rajbanshi	
http://purl.obolibrary.org/obo/LANG_1005565	Kraol	
http://purl.obolibrary.org/obo/LANG_1005566	Rikbaktsa	
http://purl.obolibrary.org/obo/LANG_1005567	Rakahanga-Manihiki	
http://purl.obolibrary.org/obo/LANG_1005568	Rakhine	
http://purl.obolibrary.org/obo/LANG_1005569	Marka	
http://purl.obolibrary.org/obo/LANG_1005570	Rangpuri	
http://purl.obolibrary.org/obo/LANG_1005571	Arakwal	
http://purl.obolibrary.org/obo/LANG_1005572	Rama	
http://purl.obolibrary.org/obo/LANG_1005573	Rembarrnga	
http://purl.obolibrary.org/obo/LANG_1005574	Carpathian Romani	
http://purl.obolibrary.org/obo/LANG_1005575	Traveller Danish	
http://purl.obolibrary.org/obo/LANG_1005576	Angloromani	
http://purl.obolibrary.org/obo/LANG_1005577	Kalo Finnish Romani	
http://purl.obolibrary.org/obo/LANG_1005578	Traveller Norwegian	
http://purl.obolibrary.org/obo/LANG_1005579	Murkim	
http://purl.obolibrary.org/obo/LANG_1005580	Lomavren	
http://purl.obolibrary.org/obo/LANG_1005581	Romkun	
http://purl.obolibrary.org/obo/LANG_1005582	Baltic Romani	
http://purl.obolibrary.org/obo/LANG_1005583	Roma	
http://purl.obolibrary.org/obo/LANG_1005584	Balkan Romani	
http://purl.obolibrary.org/obo/LANG_1005585	Sinte Romani	
http://purl.obolibrary.org/obo/LANG_1005586	Rempi	
http://purl.obolibrary.org/obo/LANG_1005587	Caló	
http://purl.obolibrary.org/obo/LANG_1005588	Romanian Sign Language	
http://purl.obolibrary.org/obo/LANG_1005589	Domari	
http://purl.obolibrary.org/obo/LANG_1005590	Tavringer Romani	
http://purl.obolibrary.org/obo/LANG_1005591	Romanova	
http://purl.obolibrary.org/obo/LANG_1005592	Welsh Romani	
http://purl.obolibrary.org/obo/LANG_1005593	Romam	
http://purl.obolibrary.org/obo/LANG_1005594	Vlax Romani	
http://purl.obolibrary.org/obo/LANG_1005595	Marma	
http://purl.obolibrary.org/obo/LANG_1005596	Ruund	
http://purl.obolibrary.org/obo/LANG_1005597	Ronga	
http://purl.obolibrary.org/obo/LANG_1005598	Ranglong	
http://purl.obolibrary.org/obo/LANG_1005599	Roon	
http://purl.obolibrary.org/obo/LANG_1005600	Rongpo	
http://purl.obolibrary.org/obo/LANG_1005601	Nari Nari	
http://purl.obolibrary.org/obo/LANG_1005602	Rungwa	
http://purl.obolibrary.org/obo/LANG_1005603	Tae'	
http://purl.obolibrary.org/obo/LANG_1005604	Cacgia Roglai	
http://purl.obolibrary.org/obo/LANG_1005605	Rogo	
http://purl.obolibrary.org/obo/LANG_1005606	Ronji	
http://purl.obolibrary.org/obo/LANG_1005607	Rombo	
http://purl.obolibrary.org/obo/LANG_1005608	Northern Roglai	
http://purl.obolibrary.org/obo/LANG_1005609	Romansh	Rätoromanisch
http://purl.obolibrary.org/obo/LANG_1005610	Romblomanon	
http://purl.obolibrary.org/obo/LANG_1005611	Romany	Romani (Sprache)
http://purl.obolibrary.org/obo/LANG_1005612	Romanian	Rumänisch
http://purl.obolibrary.org/obo/LANG_1005613	Rotokas	
http://purl.obolibrary.org/obo/LANG_1005614	Kriol	
http://purl.obolibrary.org/obo/LANG_1005615	Rongga	
http://purl.obolibrary.org/obo/LANG_1005616	Runga	
http://purl.obolibrary.org/obo/LANG_1005617	Dela-Oenale	
http://purl.obolibrary.org/obo/LANG_1005618	Repanbitip	
http://purl.obolibrary.org/obo/LANG_1005619	Rapting	
http://purl.obolibrary.org/obo/LANG_1005620	Ririo	
http://purl.obolibrary.org/obo/LANG_1005621	Waima	
http://purl.obolibrary.org/obo/LANG_1005622	Arritinngithigh	
http://purl.obolibrary.org/obo/LANG_1005623	Romano-Serbian	
http://purl.obolibrary.org/obo/LANG_1005624	Russian Sign Language	
http://purl.obolibrary.org/obo/LANG_1005625	Miriwoong Sign Language	
http://purl.obolibrary.org/obo/LANG_1005626	Rungtu Chin	
http://purl.obolibrary.org/obo/LANG_1005627	Ratahan	
http://purl.obolibrary.org/obo/LANG_1005628	Rotuman	
http://purl.obolibrary.org/obo/LANG_1005629	Yurats	
http://purl.obolibrary.org/obo/LANG_1005630	Rathawi	
http://purl.obolibrary.org/obo/LANG_1005631	Gungu	
http://purl.obolibrary.org/obo/LANG_1005632	Ruuli	
http://purl.obolibrary.org/obo/LANG_1005633	Rusyn	
http://purl.obolibrary.org/obo/LANG_1005634	Luguru	
http://purl.obolibrary.org/obo/LANG_1005635	Roviana	
http://purl.obolibrary.org/obo/LANG_1005636	Ruga	
http://purl.obolibrary.org/obo/LANG_1005637	Rufiji	
http://purl.obolibrary.org/obo/LANG_1005638	Che	
http://purl.obolibrary.org/obo/LANG_1005639	Rundi	Rundi-Sprache
http://purl.obolibrary.org/obo/LANG_1005640	Istro Romanian	
http://purl.obolibrary.org/obo/LANG_1005641	Macedo-Romanian	Aromunisch
http://purl.obolibrary.org/obo/LANG_1005642	Megleno Romanian	
http://purl.obolibrary.org/obo/LANG_1005643	Russian	Russisch
http://purl.obolibrary.org/obo/LANG_1005644	Rutul	
http://purl.obolibrary.org/obo/LANG_1005645	Lanas Lobu	
http://purl.obolibrary.org/obo/LANG_1005646	Mala (Nigeria)	
http://purl.obolibrary.org/obo/LANG_1005647	Ruma	
http://purl.obolibrary.org/obo/LANG_1005648	Rawo	
http://purl.obolibrary.org/obo/LANG_1005649	Rwa	
http://purl.obolibrary.org/obo/LANG_1005650	Amba (Uganda)	
http://purl.obolibrary.org/obo/LANG_1005651	Rawa	
http://purl.obolibrary.org/obo/LANG_1005652	Marwari (India)	
http://purl.obolibrary.org/obo/LANG_1005653	Ngardi	
http://purl.obolibrary.org/obo/LANG_1005654	Karuwali	
http://purl.obolibrary.org/obo/LANG_1005655	Northern Amami-Oshima	
http://purl.obolibrary.org/obo/LANG_1005656	Yaeyama	
http://purl.obolibrary.org/obo/LANG_1005657	Central Okinawan	
http://purl.obolibrary.org/obo/LANG_1005658	Rāziḥī	
http://purl.obolibrary.org/obo/LANG_1005659	Saba	
http://purl.obolibrary.org/obo/LANG_1005660	Buglere	
http://purl.obolibrary.org/obo/LANG_1005661	Meskwaki	
http://purl.obolibrary.org/obo/LANG_1005662	Sandawe	Sandawe-Sprache
http://purl.obolibrary.org/obo/LANG_1005663	Sabanê	
http://purl.obolibrary.org/obo/LANG_1005664	Safaliba	
http://purl.obolibrary.org/obo/LANG_1005665	Sango	Sango-Sprache
http://purl.obolibrary.org/obo/LANG_1005666	Yakut	Jakutisch
http://purl.obolibrary.org/obo/LANG_1005667	Sahu	
http://purl.obolibrary.org/obo/LANG_1005668	Sake	
http://purl.obolibrary.org/obo/LANG_1005669	Samaritan Aramaic	Samaritanisch
http://purl.obolibrary.org/obo/LANG_1005670	Sanskrit	Sanskrit
http://purl.obolibrary.org/obo/LANG_1005671	Sause	
http://purl.obolibrary.org/obo/LANG_1005672	Samburu	
http://purl.obolibrary.org/obo/LANG_1005673	Saraveca	
http://purl.obolibrary.org/obo/LANG_1005674	Sasak	Sasak
http://purl.obolibrary.org/obo/LANG_1005675	Santali	Santali
http://purl.obolibrary.org/obo/LANG_1005676	Saleman	
http://purl.obolibrary.org/obo/LANG_1005677	Saafi-Saafi	
http://purl.obolibrary.org/obo/LANG_1005678	Sawi	
http://purl.obolibrary.org/obo/LANG_1005679	Sa	
http://purl.obolibrary.org/obo/LANG_1005680	Saya	
http://purl.obolibrary.org/obo/LANG_1005681	Saurashtra	
http://purl.obolibrary.org/obo/LANG_1005682	Ngambay	
http://purl.obolibrary.org/obo/LANG_1005683	Simbo	
http://purl.obolibrary.org/obo/LANG_1005684	Kele (Papua New Guinea)	
http://purl.obolibrary.org/obo/LANG_1005685	Southern Samo	
http://purl.obolibrary.org/obo/LANG_1005686	Saliba	
http://purl.obolibrary.org/obo/LANG_1005687	Chabu	
http://purl.obolibrary.org/obo/LANG_1005688	Seget	
http://purl.obolibrary.org/obo/LANG_1005689	Sori-Harengan	
http://purl.obolibrary.org/obo/LANG_1005690	Seti	
http://purl.obolibrary.org/obo/LANG_1005691	Surbakhal	
http://purl.obolibrary.org/obo/LANG_1005692	Safwa	
http://purl.obolibrary.org/obo/LANG_1005693	Botolan Sambal	
http://purl.obolibrary.org/obo/LANG_1005694	Sagala	
http://purl.obolibrary.org/obo/LANG_1005695	Sindhi Bhil	
http://purl.obolibrary.org/obo/LANG_1005696	Sabüm	
http://purl.obolibrary.org/obo/LANG_1005697	Sangu (Tanzania)	
http://purl.obolibrary.org/obo/LANG_1005698	Sileibi	
http://purl.obolibrary.org/obo/LANG_1005699	Sembakung Murut	
http://purl.obolibrary.org/obo/LANG_1005700	Subiya	
http://purl.obolibrary.org/obo/LANG_1005701	Kimki	
http://purl.obolibrary.org/obo/LANG_1005702	Stod Bhoti	
http://purl.obolibrary.org/obo/LANG_1005703	Sabine	
http://purl.obolibrary.org/obo/LANG_1005704	Simba	
http://purl.obolibrary.org/obo/LANG_1005705	Seberuang	
http://purl.obolibrary.org/obo/LANG_1005706	Soli	
http://purl.obolibrary.org/obo/LANG_1005707	Sara Kaba	
http://purl.obolibrary.org/obo/LANG_1005708	Chut	
http://purl.obolibrary.org/obo/LANG_1005709	Dongxiang	
http://purl.obolibrary.org/obo/LANG_1005710	San Miguel Creole French	
http://purl.obolibrary.org/obo/LANG_1005711	Sanggau	
http://purl.obolibrary.org/obo/LANG_1005712	Sakachep	
http://purl.obolibrary.org/obo/LANG_1005713	Sri Lankan Creole Malay	
http://purl.obolibrary.org/obo/LANG_1005714	Sadri	
http://purl.obolibrary.org/obo/LANG_1005715	Shina	
http://purl.obolibrary.org/obo/LANG_1005716	Sicilian	Sizilianisch
http://purl.obolibrary.org/obo/LANG_1005717	Scots	Schottisch
http://purl.obolibrary.org/obo/LANG_1005718	Hyolmo	
http://purl.obolibrary.org/obo/LANG_1005719	Sa'och	
http://purl.obolibrary.org/obo/LANG_1005720	North Slavey	
http://purl.obolibrary.org/obo/LANG_1005721	Southern Katang	
http://purl.obolibrary.org/obo/LANG_1005722	Shumcho	
http://purl.obolibrary.org/obo/LANG_1005723	Sheni	
http://purl.obolibrary.org/obo/LANG_1005724	Sha	
http://purl.obolibrary.org/obo/LANG_1005725	Sicel	
http://purl.obolibrary.org/obo/LANG_1005726	Toraja-Sa'dan	
http://purl.obolibrary.org/obo/LANG_1005727	Shabak	
http://purl.obolibrary.org/obo/LANG_1005728	Sassarese Sardinian	
http://purl.obolibrary.org/obo/LANG_1005729	Surubu	
http://purl.obolibrary.org/obo/LANG_1005730	Sarli	
http://purl.obolibrary.org/obo/LANG_1005731	Savi	
http://purl.obolibrary.org/obo/LANG_1005732	Southern Kurdish	
http://purl.obolibrary.org/obo/LANG_1005733	Suundi	
http://purl.obolibrary.org/obo/LANG_1005734	Sos Kundi	
http://purl.obolibrary.org/obo/LANG_1005735	Saudi Arabian Sign Language	
http://purl.obolibrary.org/obo/LANG_1005736	Semandang	
http://purl.obolibrary.org/obo/LANG_1005737	Gallurese Sardinian	
http://purl.obolibrary.org/obo/LANG_1005738	Bukar-Sadung Bidayuh	
http://purl.obolibrary.org/obo/LANG_1005739	Sherdukpen	
http://purl.obolibrary.org/obo/LANG_1005740	Oraon Sadri	
http://purl.obolibrary.org/obo/LANG_1005741	Sened	
http://purl.obolibrary.org/obo/LANG_1005742	Shuadit	
http://purl.obolibrary.org/obo/LANG_1005743	Sarudu	
http://purl.obolibrary.org/obo/LANG_1005744	Sibu Melanau	
http://purl.obolibrary.org/obo/LANG_1005745	Sallands	
http://purl.obolibrary.org/obo/LANG_1005746	Semai	
http://purl.obolibrary.org/obo/LANG_1005747	Shempire Senoufo	
http://purl.obolibrary.org/obo/LANG_1005748	Sechelt	
http://purl.obolibrary.org/obo/LANG_1005749	Sedang	
http://purl.obolibrary.org/obo/LANG_1005750	Seneca	
http://purl.obolibrary.org/obo/LANG_1005751	Cebaara Senoufo	
http://purl.obolibrary.org/obo/LANG_1005752	Segeju	
http://purl.obolibrary.org/obo/LANG_1005753	Sena	
http://purl.obolibrary.org/obo/LANG_1005754	Seri	
http://purl.obolibrary.org/obo/LANG_1005755	Sene	
http://purl.obolibrary.org/obo/LANG_1005756	Sekani	
http://purl.obolibrary.org/obo/LANG_1005757	Selkup	Selkupisch
http://purl.obolibrary.org/obo/LANG_1005758	Nanerigé Sénoufo	
http://purl.obolibrary.org/obo/LANG_1005759	Suarmin	
http://purl.obolibrary.org/obo/LANG_1005760	Sìcìté Sénoufo	
http://purl.obolibrary.org/obo/LANG_1005761	Senara Sénoufo	
http://purl.obolibrary.org/obo/LANG_1005762	Serrano	
http://purl.obolibrary.org/obo/LANG_1005763	Koyraboro Senni Songhai	
http://purl.obolibrary.org/obo/LANG_1005764	Sentani	
http://purl.obolibrary.org/obo/LANG_1005765	Serui-Laut	
http://purl.obolibrary.org/obo/LANG_1005766	Nyarafolo Senoufo	
http://purl.obolibrary.org/obo/LANG_1005767	Sewa Bay	
http://purl.obolibrary.org/obo/LANG_1005768	Secoya	
http://purl.obolibrary.org/obo/LANG_1005769	Senthang Chin	
http://purl.obolibrary.org/obo/LANG_1005770	Langue des signes de Belgique Francophone	
http://purl.obolibrary.org/obo/LANG_1005771	Eastern Subanen	
http://purl.obolibrary.org/obo/LANG_1005772	Small Flowery Miao	
http://purl.obolibrary.org/obo/LANG_1005773	South African Sign Language	
http://purl.obolibrary.org/obo/LANG_1005774	Sehwi	
http://purl.obolibrary.org/obo/LANG_1005775	Old Irish (to 900)	Altirisch
http://purl.obolibrary.org/obo/LANG_1005776	Mag-antsi Ayta	
